Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,branch_city_num,branch_city,Day,Month_numeric,Year,Month_string
246-11-3901,C,0,1,0,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12:00 PM,Cash,6.2,1,Naypyitaw,15,2,2019,February
674-15-9296,A,1,0,0,Normal,Male,Sports and travel,37.14,5,9.285,194.985,2019-01-08,01:05:00 PM,Ewallet,5.0,2,Yangon,8,1,2019,January
305-18-3552,B,0,0,1,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,04:19:00 PM,Cash,6.0,0,Mandalay,12,2,2019,February
493-65-6248,C,0,1,0,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,07:48:00 PM,Credit card,7.0,1,Naypyitaw,1,1,2019,January
438-01-4015,B,0,0,1,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,03:25:00 PM,Ewallet,6.6,0,Mandalay,21,3,2019,March
709-58-4068,B,0,0,1,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,02:42:00 PM,Cash,7.3,0,Mandalay,28,2,2019,February
795-49-7276,A,1,0,0,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,06:59:00 PM,Ewallet,8.3,2,Yangon,23,3,2019,March
556-72-8512,C,0,1,0,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,08:47:00 PM,Cash,4.3,1,Naypyitaw,30,1,2019,January
627-95-3243,B,0,0,1,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,01:21:00 PM,Ewallet,9.8,0,Mandalay,4,2,2019,February
686-41-0932,B,0,0,1,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,07:48:00 PM,Ewallet,8.2,0,Mandalay,13,3,2019,March
510-09-5628,A,1,0,0,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,06:20:00 PM,Credit card,7.2,2,Yangon,15,3,2019,March
608-04-3797,B,0,0,1,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,08:24:00 PM,Ewallet,8.7,0,Mandalay,5,3,2019,March
148-82-2527,C,0,1,0,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,01:44:00 PM,Credit card,8.4,1,Naypyitaw,5,3,2019,March
437-53-3084,B,0,0,1,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48:00 AM,Ewallet,7.1,0,Mandalay,26,2,2019,February
632-32-4574,B,0,0,1,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,02:14:00 PM,Cash,5.5,0,Mandalay,20,3,2019,March
556-97-7101,C,0,1,0,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,03:51:00 PM,Cash,8.5,1,Naypyitaw,1,1,2019,January
862-59-8517,C,0,1,0,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17:00 AM,Cash,6.2,1,Naypyitaw,27,1,2019,January
401-18-8016,B,0,0,1,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,05:36:00 PM,Cash,8.9,0,Mandalay,21,1,2019,January
420-18-8989,A,1,0,0,Member,Female,Sports and travel,51.52,8,20.608,432.768,2019-02-02,03:47:00 PM,Cash,9.6,2,Yangon,2,2,2019,February
277-63-2961,B,0,0,1,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,03:53:00 PM,Credit card,5.4,0,Mandalay,3,2,2019,February
573-98-8548,C,0,1,0,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40:00 PM,Ewallet,9.1,1,Naypyitaw,5,1,2019,January
620-02-2046,C,0,1,0,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,07:48:00 PM,Ewallet,9.0,1,Naypyitaw,27,1,2019,January
282-35-2475,B,0,0,1,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,05:53:00 PM,Cash,6.3,0,Mandalay,25,3,2019,March
511-54-3087,B,0,0,1,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,04:36:00 PM,Credit card,9.5,0,Mandalay,25,2,2019,February
726-29-6793,A,1,0,0,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,08:54:00 PM,Ewallet,9.8,2,Yangon,28,1,2019,January
387-49-4215,B,0,0,1,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50:00 PM,Cash,6.7,0,Mandalay,8,1,2019,January
862-17-9201,B,0,0,1,Normal,Female,Food and beverages,84.05,6,25.215,529.515,2019-01-29,10:48:00 AM,Credit card,7.7,0,Mandalay,29,1,2019,January
291-21-5991,B,0,0,1,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,02:28:00 PM,Cash,7.0,0,Mandalay,29,3,2019,March
602-80-9671,C,0,1,0,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09,05:15:00 PM,Credit card,5.1,1,Naypyitaw,9,2,2019,February
347-72-6115,B,0,0,1,Member,Female,Sports and travel,90.74,7,31.759,666.939,2019-01-16,06:03:00 PM,Credit card,6.2,0,Mandalay,16,1,2019,January
209-61-0206,A,1,0,0,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,2019-01-05,05:29:00 PM,Ewallet,6.1,2,Yangon,5,1,2019,January
595-27-4851,A,1,0,0,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,06:05:00 PM,Ewallet,9.3,2,Yangon,27,1,2019,January
189-52-0236,A,1,0,0,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,12:07:00 PM,Cash,7.6,2,Yangon,14,3,2019,March
503-07-0930,C,0,1,0,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,07:49:00 PM,Credit card,8.2,1,Naypyitaw,23,2,2019,February
413-20-6708,C,0,1,0,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,03:52:00 PM,Ewallet,8.5,1,Naypyitaw,18,3,2019,March
425-85-2085,B,0,0,1,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,04:48:00 PM,Ewallet,9.8,0,Mandalay,29,3,2019,March
521-18-7827,C,0,1,0,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22,08:46:00 PM,Credit card,8.7,1,Naypyitaw,22,1,2019,January
220-28-1851,A,1,0,0,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,06:14:00 PM,Ewallet,9.7,2,Yangon,1,3,2019,March
600-38-9738,C,0,1,0,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,03:05:00 PM,Credit card,4.3,1,Naypyitaw,17,1,2019,January
734-91-1155,B,0,0,1,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34:00 AM,Credit card,7.7,0,Mandalay,26,3,2019,March
451-28-5717,C,0,1,0,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23:00 AM,Cash,7.3,1,Naypyitaw,20,3,2019,March
609-81-8548,A,1,0,0,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,01:55:00 PM,Credit card,5.9,2,Yangon,6,2,2019,February
133-14-7229,C,0,1,0,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43:00 AM,Cash,5.0,1,Naypyitaw,1,1,2019,January
534-01-4457,A,1,0,0,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,02:36:00 PM,Credit card,8.0,2,Yangon,27,1,2019,January
719-89-8991,A,1,0,0,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,04:03:00 PM,Ewallet,7.1,2,Yangon,25,2,2019,February
286-62-6248,B,0,0,1,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,08:03:00 PM,Credit card,9.0,0,Mandalay,16,1,2019,January
339-38-9982,B,0,0,1,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,02:55:00 PM,Ewallet,6.7,0,Mandalay,13,1,2019,January
827-44-5872,B,0,0,1,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28:00 AM,Credit card,6.1,0,Mandalay,7,2,2019,February
827-77-7633,A,1,0,0,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,07:41:00 PM,Cash,9.3,2,Yangon,17,2,2019,February
287-83-1405,A,1,0,0,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,07:01:00 PM,Ewallet,7.0,2,Yangon,12,2,2019,February
435-13-4908,A,1,0,0,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,06:04:00 PM,Credit card,7.2,2,Yangon,24,1,2019,January
857-67-9057,B,0,0,1,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,07:20:00 PM,Ewallet,8.2,0,Mandalay,6,2,2019,February
236-27-1144,C,0,1,0,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31:00 AM,Ewallet,8.4,1,Naypyitaw,26,3,2019,March
892-05-6689,A,1,0,0,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,01:28:00 PM,Ewallet,6.2,2,Yangon,11,3,2019,March
583-41-4548,C,0,1,0,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36:00 AM,Ewallet,7.4,1,Naypyitaw,7,2,2019,February
339-12-4827,B,0,0,1,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32:00 AM,Credit card,5.0,0,Mandalay,5,1,2019,January
643-38-7867,A,1,0,0,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44:00 AM,Ewallet,6.9,2,Yangon,7,3,2019,March
308-81-0538,A,1,0,0,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,05:16:00 PM,Credit card,4.9,2,Yangon,25,2,2019,February
358-88-9262,C,0,1,0,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,06:43:00 PM,Ewallet,5.1,1,Naypyitaw,1,2,2019,February
460-35-4390,A,1,0,0,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00:00 AM,Ewallet,9.1,2,Yangon,22,1,2019,January
343-87-0864,C,0,1,0,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30:00 AM,Credit card,7.1,1,Naypyitaw,3,1,2019,January
173-50-1108,B,0,0,1,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14:00 PM,Credit card,5.0,0,Mandalay,13,2,2019,February
243-47-2663,C,0,1,0,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,04:43:00 PM,Credit card,5.5,1,Naypyitaw,28,1,2019,January
841-18-8232,B,0,0,1,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,08:40:00 PM,Credit card,9.2,0,Mandalay,5,1,2019,January
701-23-5550,B,0,0,1,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,01:40:00 PM,Ewallet,4.9,0,Mandalay,19,3,2019,March
647-50-1224,A,1,0,0,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,04:23:00 PM,Ewallet,8.9,2,Yangon,12,1,2019,January
541-48-8554,A,1,0,0,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08:00 PM,Credit card,6.0,2,Yangon,7,1,2019,January
539-21-7227,B,0,0,1,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,05:45:00 PM,Cash,4.2,0,Mandalay,26,1,2019,January
213-32-1216,A,1,0,0,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28:00 AM,Cash,7.3,2,Yangon,23,1,2019,January
747-58-7183,B,0,0,1,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,08:31:00 PM,Ewallet,6.5,0,Mandalay,9,2,2019,February
582-52-8065,B,0,0,1,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49:00 AM,Cash,8.9,0,Mandalay,22,2,2019,February
210-57-1719,B,0,0,1,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34:00 PM,Cash,9.7,0,Mandalay,5,2,2019,February
399-69-4630,C,0,1,0,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23:00 AM,Credit card,8.6,1,Naypyitaw,7,3,2019,March
134-75-2619,A,1,0,0,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,06:51:00 PM,Cash,6.9,2,Yangon,25,3,2019,March
356-44-8813,B,0,0,1,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,01:45:00 PM,Credit card,7.7,0,Mandalay,20,1,2019,January
198-66-9832,B,0,0,1,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,07:38:00 PM,Cash,9.5,0,Mandalay,4,2,2019,February
283-26-5248,C,0,1,0,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,08:23:00 PM,Ewallet,4.5,1,Naypyitaw,30,1,2019,January
712-39-0363,A,1,0,0,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,03:24:00 PM,Ewallet,5.6,2,Yangon,2,1,2019,January
218-59-9410,A,1,0,0,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,04:54:00 PM,Ewallet,8.2,2,Yangon,29,3,2019,March
174-75-0888,B,0,0,1,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32:00 PM,Cash,7.3,0,Mandalay,14,3,2019,March
866-99-7614,C,0,1,0,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,03:42:00 PM,Credit card,4.4,1,Naypyitaw,11,2,2019,February
134-54-4720,B,0,0,1,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,01:58:00 PM,Ewallet,5.7,0,Mandalay,30,1,2019,January
760-90-2357,A,1,0,0,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,03:08:00 PM,Ewallet,5.0,2,Yangon,20,3,2019,March
514-37-2845,B,0,0,1,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,01:02:00 PM,Cash,9.0,0,Mandalay,20,3,2019,March
698-98-5964,A,1,0,0,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,01:01:00 PM,Credit card,6.3,2,Yangon,17,1,2019,January
718-57-9773,C,0,1,0,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,04:40:00 PM,Credit card,9.4,1,Naypyitaw,3,2,2019,February
651-88-7328,A,1,0,0,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,01:55:00 PM,Cash,7.7,2,Yangon,1,1,2019,January
241-11-2261,B,0,0,1,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33:00 AM,Credit card,5.5,0,Mandalay,10,1,2019,January
408-26-9866,C,0,1,0,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,04:42:00 PM,Ewallet,4.1,1,Naypyitaw,2,3,2019,March
834-83-1826,B,0,0,1,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,05:16:00 PM,Credit card,7.6,0,Mandalay,25,2,2019,February
343-61-3544,B,0,0,1,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48:00 AM,Cash,8.6,0,Mandalay,29,1,2019,January
239-48-4278,A,1,0,0,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,07:35:00 PM,Ewallet,8.3,2,Yangon,10,3,2019,March
355-34-6244,B,0,0,1,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,07:55:00 PM,Credit card,8.1,0,Mandalay,13,1,2019,January
550-84-8664,A,1,0,0,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,02:33:00 PM,Credit card,8.6,2,Yangon,22,3,2019,March
339-96-8318,B,0,0,1,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,07:49:00 PM,Ewallet,6.3,0,Mandalay,1,3,2019,March
458-61-0011,B,0,0,1,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,06:43:00 PM,Cash,5.8,0,Mandalay,20,2,2019,February
592-34-6155,C,0,1,0,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,02:43:00 PM,Ewallet,6.2,1,Naypyitaw,14,1,2019,January
797-88-0493,A,1,0,0,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,01:54:00 PM,Cash,7.7,2,Yangon,26,3,2019,March
207-73-1363,B,0,0,1,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15:00 PM,Ewallet,8.1,0,Mandalay,1,3,2019,March
390-31-6381,C,0,1,0,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37:00 PM,Cash,7.3,1,Naypyitaw,7,1,2019,January
443-82-0585,A,1,0,0,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,07:54:00 PM,Cash,8.4,2,Yangon,1,2,2019,February
339-18-7061,C,0,1,0,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,03:06:00 PM,Credit card,8.0,1,Naypyitaw,13,2,2019,February
359-90-3665,B,0,0,1,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,06:03:00 PM,Credit card,9.5,0,Mandalay,14,1,2019,January
375-72-3056,B,0,0,1,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,03:58:00 PM,Ewallet,7.0,0,Mandalay,19,1,2019,January
127-47-6963,A,1,0,0,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,01:53:00 PM,Credit card,9.8,2,Yangon,9,3,2019,March
278-86-2735,A,1,0,0,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,02:03:00 PM,Cash,9.2,2,Yangon,27,3,2019,March
695-28-6250,A,1,0,0,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,04:38:00 PM,Ewallet,7.7,2,Yangon,4,2,2019,February
379-17-6588,C,0,1,0,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07:00 AM,Cash,5.3,1,Naypyitaw,14,3,2019,March
227-50-3718,A,1,0,0,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23:00 PM,Cash,4.4,2,Yangon,4,3,2019,March
302-15-2162,C,0,1,0,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54:00 AM,Credit card,4.3,1,Naypyitaw,3,3,2019,March
788-07-8452,C,0,1,0,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,05:38:00 PM,Ewallet,9.4,1,Naypyitaw,27,1,2019,January
560-49-6611,A,1,0,0,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,02:13:00 PM,Cash,9.8,2,Yangon,7,2,2019,February
880-35-0356,A,1,0,0,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51:00 AM,Ewallet,4.8,2,Yangon,5,2,2019,February
585-11-6748,B,0,0,1,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,01:05:00 PM,Cash,5.3,0,Mandalay,15,3,2019,March
470-31-3286,B,0,0,1,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30:00 AM,Credit card,8.7,0,Mandalay,1,3,2019,March
152-68-2907,A,1,0,0,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,01:30:00 PM,Credit card,9.5,2,Yangon,15,2,2019,February
123-35-4896,C,0,1,0,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,07:11:00 PM,Ewallet,5.3,1,Naypyitaw,17,2,2019,February
258-69-7810,C,0,1,0,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,06:53:00 PM,Cash,9.2,1,Naypyitaw,26,1,2019,January
334-64-2006,A,1,0,0,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,02:22:00 PM,Ewallet,9.6,2,Yangon,24,3,2019,March
219-61-4139,C,0,1,0,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,05:16:00 PM,Ewallet,6.4,1,Naypyitaw,23,1,2019,January
881-41-7302,C,0,1,0,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06:00 AM,Credit card,4.5,1,Naypyitaw,26,1,2019,January
373-09-4567,C,0,1,0,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,08:35:00 PM,Ewallet,6.9,1,Naypyitaw,14,3,2019,March
642-30-6693,B,0,0,1,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,01:54:00 PM,Ewallet,7.8,0,Mandalay,17,3,2019,March
484-22-8230,C,0,1,0,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,08:08:00 PM,Cash,4.5,1,Naypyitaw,8,1,2019,January
830-58-2383,B,0,0,1,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,03:26:00 PM,Cash,8.6,0,Mandalay,8,2,2019,February
559-98-9873,A,1,0,0,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56:00 PM,Ewallet,5.2,2,Yangon,10,2,2019,February
544-32-5024,C,0,1,0,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,07:16:00 PM,Credit card,6.4,1,Naypyitaw,28,3,2019,March
318-12-0304,A,1,0,0,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20:00 PM,Ewallet,5.2,2,Yangon,23,1,2019,January
349-97-8902,B,0,0,1,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37:00 AM,Ewallet,8.9,0,Mandalay,17,1,2019,January
421-95-9805,A,1,0,0,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18:00 AM,Credit card,6.2,2,Yangon,7,2,2019,February
277-35-5865,C,0,1,0,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23:00 AM,Cash,6.7,1,Naypyitaw,9,3,2019,March
789-23-8625,B,0,0,1,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45:00 AM,Cash,7.2,0,Mandalay,24,1,2019,January
284-54-4231,C,0,1,0,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,04:08:00 PM,Credit card,9.0,1,Naypyitaw,19,1,2019,January
443-59-0061,A,1,0,0,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25:00 AM,Ewallet,4.2,2,Yangon,3,2,2019,February
509-29-3912,A,1,0,0,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24:00 PM,Ewallet,4.2,2,Yangon,20,3,2019,March
327-40-9673,B,0,0,1,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,07:51:00 PM,Cash,6.9,0,Mandalay,13,1,2019,January
840-19-2096,C,0,1,0,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,06:10:00 PM,Ewallet,4.4,1,Naypyitaw,14,3,2019,March
828-46-6863,A,1,0,0,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22:00 AM,Credit card,4.0,2,Yangon,23,1,2019,January
641-96-3695,C,0,1,0,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,05:55:00 PM,Ewallet,8.5,1,Naypyitaw,7,2,2019,February
420-97-3340,A,1,0,0,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,03:30:00 PM,Credit card,9.2,2,Yangon,28,3,2019,March
436-54-4512,A,1,0,0,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,07:44:00 PM,Cash,9.8,2,Yangon,20,3,2019,March
670-79-6321,B,0,0,1,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,03:27:00 PM,Credit card,4.9,0,Mandalay,17,1,2019,January
852-62-7105,B,0,0,1,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25:00 AM,Credit card,4.4,0,Mandalay,12,1,2019,January
598-06-7312,B,0,0,1,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,03:42:00 PM,Cash,6.8,0,Mandalay,16,2,2019,February
135-13-8269,B,0,0,1,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,04:04:00 PM,Cash,9.1,0,Mandalay,26,1,2019,January
816-57-2053,A,1,0,0,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37:00 PM,Ewallet,8.7,2,Yangon,9,3,2019,March
628-90-8624,B,0,0,1,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,02:41:00 PM,Cash,5.0,0,Mandalay,14,3,2019,March
856-66-2701,A,1,0,0,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,02:19:00 PM,Ewallet,7.5,2,Yangon,25,1,2019,January
308-39-1707,A,1,0,0,Normal,Female,Fashion accessories,12.09,1,0.6044999999999998,12.6945,2019-01-26,06:19:00 PM,Credit card,8.2,2,Yangon,26,1,2019,January
149-61-1929,A,1,0,0,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,02:08:00 PM,Credit card,6.7,2,Yangon,19,1,2019,January
655-07-2265,A,1,0,0,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,04:38:00 PM,Ewallet,5.4,2,Yangon,5,3,2019,March
589-02-8023,A,1,0,0,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54:00 AM,Credit card,7.0,2,Yangon,15,1,2019,January
420-04-7590,B,0,0,1,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29:00 AM,Ewallet,4.7,0,Mandalay,18,3,2019,March
182-88-2763,B,0,0,1,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,07:28:00 PM,Credit card,5.0,0,Mandalay,20,3,2019,March
188-55-0967,B,0,0,1,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,03:01:00 PM,Credit card,5.0,0,Mandalay,15,1,2019,January
610-46-4100,A,1,0,0,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,08:31:00 PM,Credit card,6.0,2,Yangon,3,3,2019,March
318-81-2368,C,0,1,0,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16:00 PM,Cash,6.3,1,Naypyitaw,19,3,2019,March
364-33-8584,B,0,0,1,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,03:27:00 PM,Cash,8.5,0,Mandalay,8,3,2019,March
665-63-9737,B,0,0,1,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,05:36:00 PM,Ewallet,7.5,0,Mandalay,27,2,2019,February
695-09-5146,B,0,0,1,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,08:00:00 PM,Ewallet,6.4,0,Mandalay,23,2,2019,February
155-45-3814,C,0,1,0,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,03:29:00 PM,Ewallet,4.7,1,Naypyitaw,19,3,2019,March
